"Korea, Dem. PeopleŠ—Ès Rep.",,3.049970845,2.663721446,2.934044206,2.89998033,2.71831341,1.954136676,1.983258527,2.012042639,,,
"Korea, Rep.",5.760374252,9.52093176,10.19958174,10.36983266,10.3465061,11.46958747,11.84024121,11.68055773,11.79815008,,,
Kosovo,,,,,,,,,,,,
Kuwait,23.46608417,27.75902294,29.63684934,30.58126375,30.30078893,29.29430886,28.10266175,29.57872938,27.2589637,,,
Kyrgyz Republic,,0.946245305,1.076768848,1.440269803,1.261546635,1.171873015,1.388440866,1.804986446,1.720789566,,,
Lao PDR,0.050069223,0.175701527,0.153109771,0.156495831,0.204412437,0.261822136,0.255144372,0.333670063,0.330476589,,,
Latvia,,2.682622965,3.779785259,3.629405756,3.376490018,3.849593455,3.544674029,3.471747548,3.518240904,,,
Lebanon,3.038853963,4.712703299,3.300404658,4.193137471,4.993110048,4.623957035,4.453877193,4.597659708,4.271123267,,,
Lesotho,,,0.753779806,1.056111113,1.06118278,1.123489371,1.082269608,1.080138296,1.102004214,,,
Liberia,0.226694191,0.147087381,0.190515842,0.15375756,0.135299561,0.201046238,0.21932388,0.245916201,0.222905369,,,
Libya,8.362097836,8.827297282,8.301913957,9.057571245,9.448223938,9.791234718,6.263808842,8.339074065,8.145719581,,,
Liechtenstein,,,1.759447941,1.745163909,1.425897123,1.516291763,1.304732189,1.295724498,1.386015119,,,
Lithuania,,3.475729068,4.693696086,4.69291649,3.958100057,4.348616303,4.553301311,4.629509672,4.273657237,,,
Luxembourg,26.19765877,18.88551226,22.95728271,22.38547222,20.87712517,21.6351358,21.10296963,20.08421949,18.70078217,,,
"Macao SAR, China",2.874599358,3.786653145,3.131314627,4.518021819,5.077768721,3.710719269,4.313075975,4.076175723,3.815111538,,,
"Macedonia, FYR",,5.996085586,4.627931191,4.574681817,4.224605133,4.171161094,4.544060472,4.331067478,4.002210811,,,
Madagascar,0.082259738,0.119012988,0.093705131,0.094772125,0.086416199,0.092894757,0.106734222,0.119581165,0.134205996,,,
Malawi,0.065085464,0.079936533,0.069545546,0.078853574,0.070120321,0.080689858,0.078027359,0.071936601,0.078594138,,,
Malaysia,3.107600327,5.368491215,6.914051746,7.50188391,7.187108775,7.769561799,7.713760068,7.535926751,8.026727068,,,
Maldives,0.656022936,1.577066434,2.238025788,2.329861878,2.454852778,2.447997275,2.528965517,2.800254545,2.668605598,,,
Mali,0.049717198,0.074356251,0.073290823,0.075281844,0.05490057,0.063585601,0.066825712,0.061676791,0.061882473,,,
Malta,6.150148234,5.413532514,6.698844917,6.252313871,5.814186003,6.095329885,6.051940096,6.355649593,5.240130476,,,
Marshall Islands,1.007843552,1.476332892,1.899052478,1.895961395,1.962424266,1.958419165,1.954207191,1.949680041,1.945136968,,,
Mauritania,0.447578527,0.432776762,0.55418962,0.567036613,0.606292764,0.622840675,0.650124171,0.702902014,0.683653507,,,
Mauritius,1.381911171,2.267789393,2.97588958,3.029991456,2.963163435,3.132082534,3.129998786,3.241044939,2.960046971,,,
Mexico,3.671223269,3.720588299,4.055762037,4.126988108,3.857212382,3.752925507,3.878026944,3.93937292,3.948615246,,,
"Micronesia, Fed. Sts.",,1.26295262,1.360991625,1.158310361,1.622550764,1.167845665,1.240335923,1.381554542,1.414219325,,,
Moldova,,0.965214233,1.30813803,1.338363153,1.276290637,1.384630177,1.415302757,1.383552384,1.398349504,,,
Monaco,,,,,,,,,,,,
Mongolia,4.573372189,3.130987746,4.653093827,4.578057061,4.907974387,9.090930036,9.997257776,11.65385482,14.54654876,,,
Montenegro,,,3.655836006,4.457679397,2.953556075,4.167664361,4.145547583,3.763898221,3.61855388,,,
Morocco,0.943567905,1.171137629,1.620931736,1.687375568,1.654806038,1.742832779,1.773196878,1.901639391,1.750481949,,,
Mozambique,0.076510262,0.073883946,0.101188539,0.09855269,0.106996355,0.112476074,0.128844513,0.12126941,0.151849649,,,
Myanmar,0.101785192,0.211620752,0.253947499,0.19208093,0.199162639,0.241924262,0.274292955,0.246147003,0.237874069,,,
Namibia,0.028497711,0.865572541,1.13362974,1.573772878,1.426008325,1.412542971,1.260440656,1.472147737,1.256404181,,,
Nauru,13.61559463,8.398824935,4.36764268,4.37981487,4.022437176,4.389426434,4.016429354,4.00208354,4.346074074,,,
Nepal,0.033849192,0.129286447,0.100314964,0.129963427,0.162992082,0.188153369,0.203593022,0.212548674,0.233576269,,,
Netherlands,10.59447501,10.38308976,10.46844735,10.5414923,10.23497125,10.93254316,10.32765673,10.10916826,10.11475925,,,
New Caledonia,9.269474953,10.47321202,12.37227311,11.84956198,12.13851837,14.169288,14.36482283,14.01671815,14.68194297,,,
New Zealand,7.071237612,8.549394199,7.963774563,8.029041035,7.527296054,7.304163008,7.185948221,7.827968966,7.64505234,,,
Nicaragua,0.614917516,0.748457863,0.834055188,0.790487627,0.793376269,0.790571415,0.840384987,0.795541595,0.768475284,,,
Niger,0.092696,0.062072125,0.049725864,0.053722242,0.061771058,0.072025578,0.078332114,0.105836135,0.106860921,,,
Nigeria,0.399116593,0.644308605,0.645969132,0.636259176,0.494407922,0.577175348,0.586757907,0.592224312,0.553477351,,,
Northern Mariana Islands,,,,,,,,,,,,
Norway,7.429148081,8.834015703,9.57484966,11.67958325,11.46182886,12.29495452,9.124767216,9.940980235,11.74032423,,,
Oman,6.28313244,9.777452741,16.84663981,16.10156767,15.96337533,17.11206126,17.51247896,16.69972035,15.66042312,,,
Pakistan,0.637181214,0.769974452,0.994536473,0.975314124,0.953850393,0.949141098,0.932851894,0.91920863,0.846439474,,,
Palau,15.55358208,5.928705539,10.38965106,10.33366293,10.27423319,10.56927211,10.85543046,10.77698015,10.69300636,,,
Panama,1.120426465,1.911742827,2.093510117,2.107748953,2.415888235,2.531091787,2.742796197,2.69361479,2.723017655,,,
Papua New Guinea,0.515050014,0.496070655,0.958160743,0.73337006,0.760922609,0.681184727,0.746895234,0.695999508,0.830847585,,,
Paraguay,0.513446487,0.695683315,0.693306247,0.736173567,0.737248172,0.820810138,0.845411084,0.81627336,0.769054525,,,
Peru,0.969896124,1.169087406,1.518240916,1.431999381,1.782824602,1.960733983,1.667776438,1.807797852,1.869883854,,,
Philippines,0.674176857,0.94065037,0.811215814,0.873326185,0.846425784,0.91274063,0.905640173,0.95107111,1.006838603,,,
Poland,9.66717214,7.822798329,8.244183742,8.258160054,7.800914342,8.313376825,8.328175875,7.880600782,7.947728476,,,
Portugal,4.239198924,6.096403385,5.705207852,5.268402206,5.126323978,4.552752646,4.510827218,4.380586816,4.423980771,,,
Puerto Rico,,,,,,,,,,,,
Qatar,24.71202658,58.52216941,53.67274578,46.68490643,43.50433051,41.13116188,42.21375202,46.69747731,40.46235547,,,
Romania,6.8469487,4.040518655,4.866509869,4.657964663,3.994768525,3.916055671,4.212562206,4.074315455,3.539707601,,,
Russian Federation,,10.62712053,11.67245657,12.01450651,11.02385623,11.72582001,12.36753393,12.81834526,12.46681628,,,
Rwanda,0.074756947,0.065826007,0.058789064,0.055661387,0.057430655,0.05735438,0.062874197,0.068137483,0.072160963,,,
Samoa,0.765529733,0.798023068,1.026223949,1.039489751,1.072106118,1.103870902,1.252110076,1.339447647,1.251930248,,,
San Marino,,,,,,,,,,,,
Sao Tome and Principe,0.419731455,0.347547461,0.526920482,0.515547541,0.548308572,0.579406601,0.587909256,0.636903028,0.623277006,,,
Saudi Arabia,13.32083067,13.88049437,14.86677742,16.08564153,17.10237078,18.53117345,17.39340113,19.18893684,17.92748481,,,
Senegal,0.423592076,0.399404376,0.435519108,0.416482968,0.364321013,0.597733189,0.626494881,0.574261537,0.592298342,,,
Serbia,,,7.106397561,7.088321414,6.308347973,6.298554633,6.800128807,6.120600182,6.263063271,,,
Seychelles,2.147814286,7.050966955,7.546775958,7.970272322,8.485119934,7.679581152,6.835706362,7.973273841,7.178998888,,,
Sierra Leone,0.124061357,0.104753135,0.119033972,0.120200375,0.115584129,0.12570608,0.152044168,0.170511373,0.192879462,,,
Singapore,15.40506516,12.16662434,4.342606098,7.466761968,7.422119937,8.656223728,7.393863983,10.28290764,9.36384739,,,
Sint Maarten (Dutch part),,,,,,,,21.48963626,20.83579643,,,
Slovak Republic,,6.659329488,6.843273815,7.010558568,6.319073237,6.721959562,6.395396289,6.059022901,6.221186601,,,
Slovenia,,7.23840366,8.049468764,8.58644121,7.488006632,7.528814795,7.400654117,7.256783263,7.010182271,,,
Solomon Islands,0.470355845,0.355729308,0.35770157,0.364216047,0.370427786,0.369364301,0.368304169,0.360582123,0.353171567,,,
Somalia,0.002900366,0.070009191,0.068326521,0.065850768,0.063880736,0.06391226,0.05870688,0.06359194,0.060710992,,,
South Africa,9.085096676,8.606032295,9.61866501,10.09394908,10.0610458,9.337838194,9.215096703,9.016498772,8.859169093,,,
South Sudan,,,,,,,,0.121224543,0.126461413,,,
Spain,5.626634657,7.312740021,7.920890716,7.165531607,6.216973378,5.816416366,5.788018458,5.660938803,5.082982524,,,
Sri Lanka,0.226530331,0.548821442,0.62813316,0.616008629,0.659865328,0.680431007,0.751490775,0.794480758,0.778696244,,,
St. Kitts and Nevis,3.053363701,4.02577727,4.941167146,4.880433719,5.034263395,4.973200642,5.050964187,5.194631873,5.132354837,,,
St. Lucia,1.194203213,2.102784981,2.262968274,2.292817072,2.197738533,2.273826502,2.270423588,2.250190724,2.232725378,,,
St. Martin (French part),,,,,,,,,,,,
St. Vincent and the Grenadines,0.75039299,1.359444656,2.084879274,2.082663857,2.85291291,2.012697135,1.811013252,2.314220645,1.911869895,,,
Sudan,0.202623461,0.159133714,0.332724015,0.341440489,0.346451108,0.345245386,0.330142237,0.301083381,0.309100309,,,
Suriname,4.436944616,4.782536074,3.769824714,3.915562205,4.021005928,5.067292494,4.147310384,4.745623279,3.938871497,,,
Swaziland,0.49305459,1.116942038,0.937064096,0.950321127,0.890557455,0.869767204,0.864988313,0.979498966,0.870832637,,,
Sweden,6.069368319,5.562430083,5.253521937,5.328098275,4.63141136,5.547348052,5.474957121,4.942300828,4.617181884,,,
Switzerland,6.345085168,5.435484985,5.03057402,5.283044324,5.377973641,4.983428945,4.672038363,4.719447293,4.987795181,,,
Syrian Arab Republic,3.000383808,3.120998957,3.421673064,3.367747775,3.001798961,2.973156861,2.775850419,2.193362289,1.866465075,,,
Tajikistan,,0.36159312,0.455597187,0.400363272,0.330847773,0.335663419,0.30314286,0.385151727,0.442107108,,,
Tanzania,0.089016713,0.077996969,0.142009909,0.143360058,0.133836617,0.155681832,0.171743508,0.196218766,0.214118777,,,
Thailand,1.604831901,2.891389469,3.847628188,3.84268429,4.06350976,4.327192604,4.339749208,4.544430859,4.493869484,,,
Timor-Leste,,,0.180962382,0.195690985,0.216864896,0.220073161,0.219288428,0.255327001,0.372893449,,,
Togo,0.204317098,0.279083273,0.239054165,0.278072116,0.447485522,0.408537768,0.366913391,0.320732936,0.321781847,,,
Tonga,0.809305112,0.973891193,1.112636906,1.17696662,1.276514272,1.128882988,0.983561959,1.715039754,1.988025376,,,
Trinidad and Tobago,13.87987518,18.84428146,36.8167629,35.45529782,33.95298436,36.07374096,35.13730999,33.81969381,34.52023675,,,
Tunisia,1.626999657,2.085612248,2.357974494,2.403507634,2.374508602,2.622538992,2.437841444,2.50557068,2.541451798,,,
Turkey,2.701354922,3.417943997,4.094888791,4.03699495,3.898959122,4.121154855,4.364167326,4.402995373,4.243452638,,,
Turkmenistan,,8.339387869,11.53562168,11.55682606,10.11066086,11.36247477,12.25691076,12.56420825,12.76570432,,,
Turks and Caicos Islands,,0.777071413,5.762099309,6.094874665,5.940523027,6.152486045,6.010149084,6.106012951,5.981874755,,,
Tuvalu,,,,,,,,,,,,
Uganda,0.04366388,0.060196646,0.096345694,0.102864709,0.105434273,0.118253151,0.124479814,0.115394533,0.133852656,,,
Ukraine,,6.525618775,6.907396814,6.723649839,5.648606723,6.641349685,6.267085531,6.487200663,5.959632751,,,
United Arab Emirates,28.71116029,36.90410107,22.56662318,22.80455054,21.79758347,19.30650404,18.27009182,19.25222289,18.70823579,,,
United Kingdom,9.710881678,9.199549233,8.617163681,8.414456568,7.569499329,7.864204594,7.080978701,7.334310859,7.133721709,,,
United States,19.32336817,20.20761476,19.23746045,18.48923375,17.19236714,17.48480315,17.01943852,16.28705288,16.38975799,,,
Uruguay,1.284044917,1.597639979,1.797403698,2.472148111,2.401221496,1.890870533,2.292951344,2.559637689,2.231639431,,,
Uzbekistan,,4.91102258,4.300003796,4.362476632,3.858171993,3.647048882,3.874800916,3.889733195,3.413198669,,,
Vanuatu,0.450144238,0.455754412,0.450130935,0.423112255,0.524351986,0.512109658,0.54578379,0.459304722,0.420054115,,,
"Venezuela, RB",6.150573466,6.226034565,5.810737973,6.370395995,6.295452121,6.520629837,6.076146157,6.653708261,6.128008629,,,
Vietnam,0.324280765,0.691020496,1.24524342,1.386217823,1.568337855,1.6948789,1.842550606,1.781696604,1.700368284,,,
Virgin Islands (U.S.),,,,,,,,,,,,
West Bank and Gaza,,0.271057676,0.665297084,0.570947494,0.564577775,0.534014834,0.572406877,0.543675272,0.584854657,,,
"Yemen, Rep.",0.80231248,0.822617805,0.966382726,1.00074655,1.070023707,0.993224729,0.811478015,0.735086159,0.992679614,,,
Zambia,0.300361826,0.172173937,0.139613803,0.166369427,0.187044066,0.194713481,0.204524327,0.235347373,0.25086314,,,
Zimbabwe,1.478723379,1.113889613,0.743448803,0.575776731,0.607469778,0.663129906,0.815683908,0.887956128,0.924989992,,,
